"ID","TIME","CENSOR","ABUSED","BLACK","ABLACK","D8","D9","D10","D11","D12","D13","D14","D15","D16","D17","D18","PERIOD","EVENT"
218,28,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,18,0
219,13,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,8,0
219,13,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,9,0
219,13,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,10,0
219,13,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,11,0
219,13,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,12,0
219,13,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,13,1
220,26,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,8,0
220,26,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,9,0
220,26,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,10,0
220,26,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,11,0
220,26,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,12,0
220,26,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,13,0
220,26,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,14,0
220,26,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,15,0
220,26,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,16,0
220,26,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,17,0
220,26,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,18,0
221,26,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,8,0
221,26,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,9,0
221,26,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,10,0
221,26,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,11,0
221,26,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,12,0
221,26,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,13,0
221,26,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,14,0
221,26,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,15,0
221,26,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,16,0
221,26,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,17,0
221,26,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,18,0
222,24,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,8,0
222,24,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,9,0
222,24,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,10,0
222,24,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,11,0
222,24,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,12,0
222,24,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,13,0
222,24,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,14,0
222,24,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,15,0
222,24,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,16,0
222,24,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,17,0
222,24,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,18,0
223,17,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,8,0
223,17,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,9,0
223,17,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,10,0
223,17,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,11,0
223,17,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,12,0
223,17,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,13,0
223,17,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,14,0
223,17,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,15,0
223,17,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,16,0
223,17,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,17,1
224,30,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,8,0
224,30,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,9,0
224,30,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,10,0
224,30,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,11,0
224,30,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,12,0
224,30,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,13,0
224,30,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,14,0
224,30,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,15,0
224,30,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,16,0
224,30,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,17,0
224,30,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,18,0
225,14,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,8,0
225,14,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,9,0
225,14,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,10,0
225,14,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,11,0
225,14,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,12,0
225,14,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,13,0
225,14,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,14,1
226,29,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,8,0
226,29,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,9,0
226,29,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,10,0
226,29,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,11,0
226,29,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,12,0
226,29,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,13,0
226,29,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,14,0
226,29,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,15,0
226,29,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,16,0
226,29,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,17,0
226,29,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,18,0
227,29,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,8,0
227,29,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,9,0
227,29,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,10,0
227,29,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,11,0
227,29,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,12,0
227,29,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,13,0
227,29,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,14,0
227,29,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,15,0
227,29,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,16,0
227,29,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,17,0
227,29,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,18,0
228,28,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,8,0
228,28,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,9,0
228,28,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,10,0
228,28,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,11,0
228,28,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,12,0
228,28,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,13,0
228,28,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,14,0
228,28,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,15,0
228,28,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,16,0
228,28,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,17,0
228,28,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,18,0
229,28,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,8,0
229,28,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,9,0
229,28,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,10,0
229,28,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,11,0
229,28,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,12,0
229,28,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,13,0
229,28,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,14,0
229,28,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,15,0
229,28,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,16,0
229,28,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,17,0
229,28,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,18,0
230,26,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,8,0
230,26,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,9,0
230,26,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,10,0
230,26,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,11,0
230,26,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,12,0
230,26,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,13,0
230,26,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,14,0
230,26,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,15,0
230,26,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,16,0
230,26,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,17,0
230,26,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,18,0
231,26,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,8,0
231,26,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,9,0
231,26,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,10,0
231,26,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,11,0
231,26,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,12,0
231,26,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,13,0
231,26,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,14,0
231,26,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,15,0
231,26,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,16,0
231,26,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,17,0
231,26,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,18,0
232,15,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,8,0
232,15,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,9,0
232,15,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,10,0
232,15,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,11,0
232,15,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,12,0
232,15,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,13,0
232,15,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,14,0
232,15,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,15,1
233,16,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,8,0
233,16,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,9,0
233,16,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,10,0
233,16,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,11,0
233,16,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,12,0
233,16,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,13,0
233,16,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,14,0
233,16,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,15,0
233,16,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,16,1
234,17,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,8,0
234,17,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,9,0
234,17,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,10,0
234,17,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,11,0
234,17,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,12,0
234,17,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,13,0
234,17,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,14,0
234,17,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,15,0
234,17,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,16,0
234,17,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,17,1
235,16,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,8,0
235,16,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,9,0
235,16,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,10,0
235,16,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,11,0
235,16,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,12,0
235,16,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,13,0
235,16,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,14,0
235,16,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,15,0
235,16,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,16,1
236,22,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,8,0
236,22,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,9,0
236,22,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,10,0
236,22,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,11,0
236,22,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,12,0
236,22,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,13,0
236,22,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,14,0
236,22,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,15,0
236,22,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,16,0
236,22,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,17,0
236,22,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,18,0
237,22,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,8,0
237,22,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,9,0
237,22,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,10,0
237,22,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,11,0
237,22,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,12,0
237,22,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,13,0
237,22,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,14,0
237,22,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,15,0
237,22,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,16,0
237,22,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,17,0
237,22,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,18,0
238,13,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,8,0
238,13,0,1,1,1,0,1,0,0,0,0,0,0,0,0,0,9,0
238,13,0,1,1,1,0,0,1,0,0,0,0,0,0,0,0,10,0
238,13,0,1,1,1,0,0,0,1,0,0,0,0,0,0,0,11,0
238,13,0,1,1,1,0,0,0,0,1,0,0,0,0,0,0,12,0
238,13,0,1,1,1,0,0,0,0,0,1,0,0,0,0,0,13,1
239,13,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,8,0
239,13,0,1,1,1,0,1,0,0,0,0,0,0,0,0,0,9,0
239,13,0,1,1,1,0,0,1,0,0,0,0,0,0,0,0,10,0
239,13,0,1,1,1,0,0,0,1,0,0,0,0,0,0,0,11,0
239,13,0,1,1,1,0,0,0,0,1,0,0,0,0,0,0,12,0
239,13,0,1,1,1,0,0,0,0,0,1,0,0,0,0,0,13,1
240,17,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,8,0
240,17,0,1,1,1,0,1,0,0,0,0,0,0,0,0,0,9,0
240,17,0,1,1,1,0,0,1,0,0,0,0,0,0,0,0,10,0
240,17,0,1,1,1,0,0,0,1,0,0,0,0,0,0,0,11,0
240,17,0,1,1,1,0,0,0,0,1,0,0,0,0,0,0,12,0
240,17,0,1,1,1,0,0,0,0,0,1,0,0,0,0,0,13,0
240,17,0,1,1,1,0,0,0,0,0,0,1,0,0,0,0,14,0
240,17,0,1,1,1,0,0,0,0,0,0,0,1,0,0,0,15,0
240,17,0,1,1,1,0,0,0,0,0,0,0,0,1,0,0,16,0
240,17,0,1,1,1,0,0,0,0,0,0,0,0,0,1,0,17,1
241,26,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,8,0
241,26,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,9,0
241,26,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,10,0
241,26,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,11,0
241,26,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,12,0
241,26,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,13,0
241,26,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,14,0
241,26,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,15,0
241,26,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,16,0
241,26,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,17,0
241,26,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,18,0
242,26,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,8,0
242,26,1,1,1,1,0,1,0,0,0,0,0,0,0,0,0,9,0
242,26,1,1,1,1,0,0,1,0,0,0,0,0,0,0,0,10,0
242,26,1,1,1,1,0,0,0,1,0,0,0,0,0,0,0,11,0
242,26,1,1,1,1,0,0,0,0,1,0,0,0,0,0,0,12,0
242,26,1,1,1,1,0,0,0,0,0,1,0,0,0,0,0,13,0
242,26,1,1,1,1,0,0,0,0,0,0,1,0,0,0,0,14,0
242,26,1,1,1,1,0,0,0,0,0,0,0,1,0,0,0,15,0
242,26,1,1,1,1,0,0,0,0,0,0,0,0,1,0,0,16,0
242,26,1,1,1,1,0,0,0,0,0,0,0,0,0,1,0,17,0
242,26,1,1,1,1,0,0,0,0,0,0,0,0,0,0,1,18,0
243,24,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,8,0
243,24,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,9,0
243,24,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,10,0
243,24,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,11,0
243,24,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,12,0
243,24,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,13,0
243,24,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,14,0
243,24,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,15,0
243,24,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,16,0
243,24,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,17,0
243,24,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,18,0
244,24,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,8,0
244,24,1,1,1,1,0,1,0,0,0,0,0,0,0,0,0,9,0
244,24,1,1,1,1,0,0,1,0,0,0,0,0,0,0,0,10,0
244,24,1,1,1,1,0,0,0,1,0,0,0,0,0,0,0,11,0
244,24,1,1,1,1,0,0,0,0,1,0,0,0,0,0,0,12,0
244,24,1,1,1,1,0,0,0,0,0,1,0,0,0,0,0,13,0
244,24,1,1,1,1,0,0,0,0,0,0,1,0,0,0,0,14,0
244,24,1,1,1,1,0,0,0,0,0,0,0,1,0,0,0,15,0
244,24,1,1,1,1,0,0,0,0,0,0,0,0,1,0,0,16,0
244,24,1,1,1,1,0,0,0,0,0,0,0,0,0,1,0,17,0
244,24,1,1,1,1,0,0,0,0,0,0,0,0,0,0,1,18,0
245,30,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,8,0
245,30,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,9,0
245,30,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,10,0
245,30,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,11,0
245,30,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,12,0
245,30,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,13,0
245,30,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,14,0
245,30,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,15,0
245,30,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,16,0
245,30,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,17,0
245,30,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,18,0
246,11,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,8,0
246,11,0,1,1,1,0,1,0,0,0,0,0,0,0,0,0,9,0
246,11,0,1,1,1,0,0,1,0,0,0,0,0,0,0,0,10,0
246,11,0,1,1,1,0,0,0,1,0,0,0,0,0,0,0,11,1
247,24,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,8,0
247,24,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,9,0
247,24,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,10,0
247,24,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,11,0
247,24,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,12,0
247,24,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,13,0
247,24,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,14,0
247,24,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,15,0
247,24,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,16,0
247,24,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,17,0
247,24,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,18,0
248,14,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,8,0
248,14,0,1,1,1,0,1,0,0,0,0,0,0,0,0,0,9,0
248,14,0,1,1,1,0,0,1,0,0,0,0,0,0,0,0,10,0
248,14,0,1,1,1,0,0,0,1,0,0,0,0,0,0,0,11,0
248,14,0,1,1,1,0,0,0,0,1,0,0,0,0,0,0,12,0
248,14,0,1,1,1,0,0,0,0,0,1,0,0,0,0,0,13,0
248,14,0,1,1,1,0,0,0,0,0,0,1,0,0,0,0,14,1
249,33,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,8,0
249,33,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,9,0
249,33,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,10,0
249,33,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,11,0
249,33,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,12,0
249,33,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,13,0
249,33,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,14,0
249,33,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,15,0
249,33,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,16,0
249,33,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,17,0
249,33,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,18,0
250,33,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,8,0
250,33,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,9,0
250,33,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,10,0
250,33,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,11,0
250,33,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,12,0
250,33,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,13,0
250,33,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,14,0
250,33,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,15,0
250,33,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,16,0
250,33,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,17,0
250,33,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,18,0
251,31,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,8,0
251,31,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,9,0
251,31,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,10,0
251,31,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,11,0
251,31,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,12,0
251,31,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,13,0
251,31,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,14,0
251,31,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,15,0
251,31,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,16,0
251,31,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,17,0
251,31,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,18,0
252,30,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,8,0
252,30,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,9,0
252,30,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,10,0
252,30,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,11,0
252,30,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,12,0
252,30,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,13,0
252,30,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,14,0
252,30,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,15,0
252,30,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,16,0
252,30,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,17,0
252,30,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,18,0
253,30,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,8,0
253,30,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,9,0
253,30,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,10,0
253,30,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,11,0
253,30,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,12,0
253,30,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,13,0
253,30,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,14,0
253,30,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,15,0
253,30,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,16,0
253,30,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,17,0
253,30,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,18,0
254,30,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,8,0
254,30,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,9,0
254,30,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,10,0
254,30,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,11,0
254,30,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,12,0
254,30,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,13,0
254,30,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,14,0
254,30,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,15,0
254,30,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,16,0
254,30,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,17,0
254,30,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,18,0
255,15,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,8,0
255,15,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,9,0
255,15,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,10,0
255,15,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,11,0
255,15,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,12,0
255,15,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,13,0
255,15,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,14,0
255,15,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,15,1
256,28,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,8,0
