"ID","PERIOD","EVENT","D1","D2","D3","D4","D5","D6","D7","D8","D9"
13215,3,0,0,0,1,0,0,0,0,0,0
13215,4,0,0,0,0,1,0,0,0,0,0
13215,5,0,0,0,0,0,1,0,0,0,0
13215,6,0,0,0,0,0,0,1,0,0,0
13215,7,0,0,0,0,0,0,0,1,0,0
13215,8,0,0,0,0,0,0,0,0,1,0
13325,1,0,1,0,0,0,0,0,0,0,0
13325,2,0,0,1,0,0,0,0,0,0,0
13325,3,0,0,0,1,0,0,0,0,0,0
13325,4,0,0,0,0,1,0,0,0,0,0
13325,5,0,0,0,0,0,1,0,0,0,0
13325,6,0,0,0,0,0,0,1,0,0,0
13325,7,0,0,0,0,0,0,0,1,0,0
13325,8,0,0,0,0,0,0,0,0,1,0
13515,1,0,1,0,0,0,0,0,0,0,0
13515,2,0,0,1,0,0,0,0,0,0,0
13515,3,0,0,0,1,0,0,0,0,0,0
13515,4,0,0,0,0,1,0,0,0,0,0
13515,5,0,0,0,0,0,1,0,0,0,0
13515,6,0,0,0,0,0,0,1,0,0,0
13515,7,0,0,0,0,0,0,0,1,0,0
13515,8,1,0,0,0,0,0,0,0,1,0
13615,1,0,1,0,0,0,0,0,0,0,0
13615,2,0,0,1,0,0,0,0,0,0,0
13615,3,0,0,0,1,0,0,0,0,0,0
13615,4,0,0,0,0,1,0,0,0,0,0
13615,5,0,0,0,0,0,1,0,0,0,0
13615,6,0,0,0,0,0,0,1,0,0,0
13615,7,1,0,0,0,0,0,0,1,0,0
13715,1,0,1,0,0,0,0,0,0,0,0
13715,2,0,0,1,0,0,0,0,0,0,0
13715,3,0,0,0,1,0,0,0,0,0,0
13715,4,1,0,0,0,1,0,0,0,0,0
13815,1,0,1,0,0,0,0,0,0,0,0
13815,2,0,0,1,0,0,0,0,0,0,0
13815,3,0,0,0,1,0,0,0,0,0,0
13815,4,0,0,0,0,1,0,0,0,0,0
13815,5,0,0,0,0,0,1,0,0,0,0
13815,6,0,0,0,0,0,0,1,0,0,0
13815,7,0,0,0,0,0,0,0,1,0,0
13815,8,0,0,0,0,0,0,0,0,1,0
13815,9,1,0,0,0,0,0,0,0,0,1
13915,1,0,1,0,0,0,0,0,0,0,0
13915,2,0,0,1,0,0,0,0,0,0,0
13915,3,0,0,0,1,0,0,0,0,0,0
13915,4,0,0,0,0,1,0,0,0,0,0
13915,5,1,0,0,0,0,1,0,0,0,0
14015,1,0,1,0,0,0,0,0,0,0,0
14015,2,0,0,1,0,0,0,0,0,0,0
14015,3,0,0,0,1,0,0,0,0,0,0
14015,4,0,0,0,0,1,0,0,0,0,0
14015,5,0,0,0,0,0,1,0,0,0,0
14015,6,0,0,0,0,0,0,1,0,0,0
14015,7,1,0,0,0,0,0,0,1,0,0
14115,1,0,1,0,0,0,0,0,0,0,0
14115,2,1,0,1,0,0,0,0,0,0,0
14316,1,0,1,0,0,0,0,0,0,0,0
14316,2,0,0,1,0,0,0,0,0,0,0
14316,3,0,0,0,1,0,0,0,0,0,0
14316,4,0,0,0,0,1,0,0,0,0,0
14316,5,0,0,0,0,0,1,0,0,0,0
14316,6,1,0,0,0,0,0,1,0,0,0
14516,1,0,1,0,0,0,0,0,0,0,0
14516,2,0,0,1,0,0,0,0,0,0,0
14516,3,0,0,0,1,0,0,0,0,0,0
14516,4,0,0,0,0,1,0,0,0,0,0
14516,5,0,0,0,0,0,1,0,0,0,0
14616,1,0,1,0,0,0,0,0,0,0,0
14616,2,0,0,1,0,0,0,0,0,0,0
14616,3,0,0,0,1,0,0,0,0,0,0
14616,4,0,0,0,0,1,0,0,0,0,0
14616,5,0,0,0,0,0,1,0,0,0,0
14616,6,0,0,0,0,0,0,1,0,0,0
14616,7,1,0,0,0,0,0,0,1,0,0
14716,1,0,1,0,0,0,0,0,0,0,0
14716,2,0,0,1,0,0,0,0,0,0,0
14716,3,0,0,0,1,0,0,0,0,0,0
14716,4,0,0,0,0,1,0,0,0,0,0
14716,5,0,0,0,0,0,1,0,0,0,0
14716,6,0,0,0,0,0,0,1,0,0,0
14716,7,0,0,0,0,0,0,0,1,0,0
14716,8,0,0,0,0,0,0,0,0,1,0
15026,1,0,1,0,0,0,0,0,0,0,0
15026,2,0,0,1,0,0,0,0,0,0,0
15026,3,0,0,0,1,0,0,0,0,0,0
15026,4,0,0,0,0,1,0,0,0,0,0
15026,5,0,0,0,0,0,1,0,0,0,0
15026,6,1,0,0,0,0,0,1,0,0,0
15116,1,0,1,0,0,0,0,0,0,0,0
15116,2,0,0,1,0,0,0,0,0,0,0
15116,3,0,0,0,1,0,0,0,0,0,0
15116,4,0,0,0,0,1,0,0,0,0,0
15116,5,0,0,0,0,0,1,0,0,0,0
15116,6,0,0,0,0,0,0,1,0,0,0
15116,7,0,0,0,0,0,0,0,1,0,0
15116,8,1,0,0,0,0,0,0,0,1,0
15216,1,0,1,0,0,0,0,0,0,0,0
15216,2,0,0,1,0,0,0,0,0,0,0
15216,3,0,0,0,1,0,0,0,0,0,0
15216,4,0,0,0,0,1,0,0,0,0,0
15216,5,0,0,0,0,0,1,0,0,0,0
15216,6,1,0,0,0,0,0,1,0,0,0
15316,1,0,1,0,0,0,0,0,0,0,0
15316,2,0,0,1,0,0,0,0,0,0,0
15316,3,0,0,0,1,0,0,0,0,0,0
15316,4,1,0,0,0,1,0,0,0,0,0
15516,1,0,1,0,0,0,0,0,0,0,0
15516,2,0,0,1,0,0,0,0,0,0,0
15516,3,0,0,0,1,0,0,0,0,0,0
15516,4,0,0,0,0,1,0,0,0,0,0
15516,5,0,0,0,0,0,1,0,0,0,0
15616,1,0,1,0,0,0,0,0,0,0,0
15616,2,0,0,1,0,0,0,0,0,0,0
15616,3,0,0,0,1,0,0,0,0,0,0
15616,4,0,0,0,0,1,0,0,0,0,0
15616,5,0,0,0,0,0,1,0,0,0,0
15616,6,1,0,0,0,0,0,1,0,0,0
15716,1,0,1,0,0,0,0,0,0,0,0
15716,2,0,0,1,0,0,0,0,0,0,0
15716,3,0,0,0,1,0,0,0,0,0,0
15716,4,0,0,0,0,1,0,0,0,0,0
15716,5,0,0,0,0,0,1,0,0,0,0
15716,6,1,0,0,0,0,0,1,0,0,0
15826,1,0,1,0,0,0,0,0,0,0,0
15826,2,0,0,1,0,0,0,0,0,0,0
15826,3,0,0,0,1,0,0,0,0,0,0
15826,4,0,0,0,0,1,0,0,0,0,0
15826,5,0,0,0,0,0,1,0,0,0,0
15826,6,1,0,0,0,0,0,1,0,0,0
16016,1,0,1,0,0,0,0,0,0,0,0
16016,2,0,0,1,0,0,0,0,0,0,0
16016,3,0,0,0,1,0,0,0,0,0,0
16016,4,1,0,0,0,1,0,0,0,0,0
16216,1,0,1,0,0,0,0,0,0,0,0
16216,2,0,0,1,0,0,0,0,0,0,0
16216,3,0,0,0,1,0,0,0,0,0,0
16216,4,0,0,0,0,1,0,0,0,0,0
16216,5,0,0,0,0,0,1,0,0,0,0
16216,6,0,0,0,0,0,0,1,0,0,0
16216,7,0,0,0,0,0,0,0,1,0,0
16216,8,0,0,0,0,0,0,0,0,1,0
16216,9,0,0,0,0,0,0,0,0,0,1
16316,1,0,1,0,0,0,0,0,0,0,0
16316,2,0,0,1,0,0,0,0,0,0,0
16316,3,0,0,0,1,0,0,0,0,0,0
16316,4,0,0,0,0,1,0,0,0,0,0
16316,5,0,0,0,0,0,1,0,0,0,0
16316,6,0,0,0,0,0,0,1,0,0,0
16416,1,0,1,0,0,0,0,0,0,0,0
16416,2,0,0,1,0,0,0,0,0,0,0
16416,3,0,0,0,1,0,0,0,0,0,0
16416,4,0,0,0,0,1,0,0,0,0,0
16416,5,0,0,0,0,0,1,0,0,0,0
16416,6,0,0,0,0,0,0,1,0,0,0
16416,7,0,0,0,0,0,0,0,1,0,0
16416,8,0,0,0,0,0,0,0,0,1,0
16516,1,0,1,0,0,0,0,0,0,0,0
16516,2,0,0,1,0,0,0,0,0,0,0
16516,3,1,0,0,1,0,0,0,0,0,0
16616,1,0,1,0,0,0,0,0,0,0,0
16616,2,0,0,1,0,0,0,0,0,0,0
16616,3,0,0,0,1,0,0,0,0,0,0
16616,4,0,0,0,0,1,0,0,0,0,0
16616,5,1,0,0,0,0,1,0,0,0,0
16916,1,0,1,0,0,0,0,0,0,0,0
16916,2,0,0,1,0,0,0,0,0,0,0
16916,3,1,0,0,1,0,0,0,0,0,0
17126,1,0,1,0,0,0,0,0,0,0,0
17126,2,0,0,1,0,0,0,0,0,0,0
17126,3,0,0,0,1,0,0,0,0,0,0
17126,4,0,0,0,0,1,0,0,0,0,0
17126,5,0,0,0,0,0,1,0,0,0,0
17126,6,0,0,0,0,0,0,1,0,0,0
17126,7,0,0,0,0,0,0,0,1,0,0
17126,8,1,0,0,0,0,0,0,0,1,0
17417,1,0,1,0,0,0,0,0,0,0,0
17417,2,0,0,1,0,0,0,0,0,0,0
17417,3,0,0,0,1,0,0,0,0,0,0
17417,4,0,0,0,0,1,0,0,0,0,0
17417,5,0,0,0,0,0,1,0,0,0,0
17417,6,1,0,0,0,0,0,1,0,0,0
17517,1,0,1,0,0,0,0,0,0,0,0
17517,2,0,0,1,0,0,0,0,0,0,0
17517,3,0,0,0,1,0,0,0,0,0,0
17517,4,0,0,0,0,1,0,0,0,0,0
17517,5,0,0,0,0,0,1,0,0,0,0
17517,6,0,0,0,0,0,0,1,0,0,0
17717,1,0,1,0,0,0,0,0,0,0,0
17717,2,0,0,1,0,0,0,0,0,0,0
17717,3,0,0,0,1,0,0,0,0,0,0
17717,4,1,0,0,0,1,0,0,0,0,0
17817,1,1,1,0,0,0,0,0,0,0,0
17917,1,0,1,0,0,0,0,0,0,0,0
17917,2,0,0,1,0,0,0,0,0,0,0
17917,3,0,0,0,1,0,0,0,0,0,0
17917,4,0,0,0,0,1,0,0,0,0,0
18117,1,0,1,0,0,0,0,0,0,0,0
18117,2,0,0,1,0,0,0,0,0,0,0
18117,3,0,0,0,1,0,0,0,0,0,0
18117,4,0,0,0,0,1,0,0,0,0,0
18117,5,0,0,0,0,0,1,0,0,0,0
18217,1,0,1,0,0,0,0,0,0,0,0
18217,2,0,0,1,0,0,0,0,0,0,0
18217,3,0,0,0,1,0,0,0,0,0,0
18217,4,0,0,0,0,1,0,0,0,0,0
18217,5,0,0,0,0,0,1,0,0,0,0
18217,6,1,0,0,0,0,0,1,0,0,0
18317,1,0,1,0,0,0,0,0,0,0,0
18317,2,0,0,1,0,0,0,0,0,0,0
18317,3,0,0,0,1,0,0,0,0,0,0
18317,4,0,0,0,0,1,0,0,0,0,0
18317,5,0,0,0,0,0,1,0,0,0,0
18317,6,0,0,0,0,0,0,1,0,0,0
18317,7,1,0,0,0,0,0,0,1,0,0
18517,1,0,1,0,0,0,0,0,0,0,0
18517,2,0,0,1,0,0,0,0,0,0,0
18517,3,0,0,0,1,0,0,0,0,0,0
18517,4,0,0,0,0,1,0,0,0,0,0
18517,5,0,0,0,0,0,1,0,0,0,0
18517,6,0,0,0,0,0,0,1,0,0,0
18517,7,0,0,0,0,0,0,0,1,0,0
18617,1,0,1,0,0,0,0,0,0,0,0
18617,2,0,0,1,0,0,0,0,0,0,0
18617,3,0,0,0,1,0,0,0,0,0,0
18617,4,0,0,0,0,1,0,0,0,0,0
18617,5,0,0,0,0,0,1,0,0,0,0
18617,6,1,0,0,0,0,0,1,0,0,0
18717,1,0,1,0,0,0,0,0,0,0,0
18717,2,0,0,1,0,0,0,0,0,0,0
18717,3,0,0,0,1,0,0,0,0,0,0
18717,4,1,0,0,0,1,0,0,0,0,0
18817,1,0,1,0,0,0,0,0,0,0,0
18817,2,0,0,1,0,0,0,0,0,0,0
18817,3,1,0,0,1,0,0,0,0,0,0
18917,1,0,1,0,0,0,0,0,0,0,0
18917,2,0,0,1,0,0,0,0,0,0,0
18917,3,0,0,0,1,0,0,0,0,0,0
18917,4,0,0,0,0,1,0,0,0,0,0
18917,5,0,0,0,0,0,1,0,0,0,0
19217,1,0,1,0,0,0,0,0,0,0,0
19217,2,0,0,1,0,0,0,0,0,0,0
19217,3,0,0,0,1,0,0,0,0,0,0
19217,4,0,0,0,0,1,0,0,0,0,0
19217,5,0,0,0,0,0,1,0,0,0,0
19217,6,0,0,0,0,0,0,1,0,0,0
19417,1,0,1,0,0,0,0,0,0,0,0
19417,2,0,0,1,0,0,0,0,0,0,0
19417,3,0,0,0,1,0,0,0,0,0,0
19417,4,0,0,0,0,1,0,0,0,0,0
19417,5,1,0,0,0,0,1,0,0,0,0
19517,1,0,1,0,0,0,0,0,0,0,0
19517,2,0,0,1,0,0,0,0,0,0,0
19517,3,0,0,0,1,0,0,0,0,0,0
19517,4,0,0,0,0,1,0,0,0,0,0
19517,5,0,0,0,0,0,1,0,0,0,0
19517,6,1,0,0,0,0,0,1,0,0,0
19617,1,0,1,0,0,0,0,0,0,0,0
19617,2,0,0,1,0,0,0,0,0,0,0
19617,3,0,0,0,1,0,0,0,0,0,0
19617,4,0,0,0,0,1,0,0,0,0,0
19617,5,0,0,0,0,0,1,0,0,0,0
19617,6,1,0,0,0,0,0,1,0,0,0
19717,1,0,1,0,0,0,0,0,0,0,0
19717,2,0,0,1,0,0,0,0,0,0,0
19717,3,0,0,0,1,0,0,0,0,0,0
19717,4,0,0,0,0,1,0,0,0,0,0
19717,5,0,0,0,0,0,1,0,0,0,0
19717,6,0,0,0,0,0,0,1,0,0,0
19717,7,0,0,0,0,0,0,0,1,0,0
19818,1,0,1,0,0,0,0,0,0,0,0
19818,2,0,0,1,0,0,0,0,0,0,0
19818,3,0,0,0,1,0,0,0,0,0,0
19818,4,0,0,0,0,1,0,0,0,0,0
19818,5,0,0,0,0,0,1,0,0,0,0
19818,6,1,0,0,0,0,0,1,0,0,0
20118,1,0,1,0,0,0,0,0,0,0,0
20118,2,0,0,1,0,0,0,0,0,0,0
20118,3,0,0,0,1,0,0,0,0,0,0
20118,4,0,0,0,0,1,0,0,0,0,0
20218,1,0,1,0,0,0,0,0,0,0,0
20418,1,0,1,0,0,0,0,0,0,0,0
20418,2,0,0,1,0,0,0,0,0,0,0
20418,3,0,0,0,1,0,0,0,0,0,0
20418,4,0,0,0,0,1,0,0,0,0,0
20418,5,0,0,0,0,0,1,0,0,0,0
20418,6,1,0,0,0,0,0,1,0,0,0
20518,1,0,1,0,0,0,0,0,0,0,0
20518,2,0,0,1,0,0,0,0,0,0,0
20518,3,0,0,0,1,0,0,0,0,0,0
20518,4,1,0,0,0,1,0,0,0,0,0
20718,1,0,1,0,0,0,0,0,0,0,0
20718,2,0,0,1,0,0,0,0,0,0,0
20718,3,0,0,0,1,0,0,0,0,0,0
20718,4,0,0,0,0,1,0,0,0,0,0
20718,5,0,0,0,0,0,1,0,0,0,0
20718,6,1,0,0,0,0,0,1,0,0,0
20918,1,0,1,0,0,0,0,0,0,0,0
20918,2,0,0,1,0,0,0,0,0,0,0
20918,3,0,0,0,1,0,0,0,0,0,0
21118,1,0,1,0,0,0,0,0,0,0,0
21118,2,0,0,1,0,0,0,0,0,0,0
21228,1,0,1,0,0,0,0,0,0,0,0
21228,2,0,0,1,0,0,0,0,0,0,0
21228,3,0,0,0,1,0,0,0,0,0,0
21228,4,0,0,0,0,1,0,0,0,0,0
21228,5,1,0,0,0,0,1,0,0,0,0
21318,1,0,1,0,0,0,0,0,0,0,0
21318,2,0,0,1,0,0,0,0,0,0,0
21318,3,0,0,0,1,0,0,0,0,0,0
21318,4,0,0,0,0,1,0,0,0,0,0
21318,5,0,0,0,0,0,1,0,0,0,0
21318,6,0,0,0,0,0,0,1,0,0,0
21518,1,0,1,0,0,0,0,0,0,0,0
21518,2,0,0,1,0,0,0,0,0,0,0
21518,3,0,0,0,1,0,0,0,0,0,0
21518,4,0,0,0,0,1,0,0,0,0,0
21518,5,0,0,0,0,0,1,0,0,0,0
21518,6,0,0,0,0,0,0,1,0,0,0
21518,7,1,0,0,0,0,0,0,1,0,0
21618,1,0,1,0,0,0,0,0,0,0,0
21618,2,0,0,1,0,0,0,0,0,0,0
21618,3,0,0,0,1,0,0,0,0,0,0
21618,4,0,0,0,0,1,0,0,0,0,0
21618,5,0,0,0,0,0,1,0,0,0,0
21618,6,0,0,0,0,0,0,1,0,0,0
21618,7,0,0,0,0,0,0,0,1,0,0
21918,1,0,1,0,0,0,0,0,0,0,0
21918,2,0,0,1,0,0,0,0,0,0,0
21918,3,0,0,0,1,0,0,0,0,0,0
21918,4,0,0,0,0,1,0,0,0,0,0
21918,5,0,0,0,0,0,1,0,0,0,0
21918,6,0,0,0,0,0,0,1,0,0,0
22018,1,0,1,0,0,0,0,0,0,0,0
22018,2,0,0,1,0,0,0,0,0,0,0
22018,3,0,0,0,1,0,0,0,0,0,0
22018,4,0,0,0,0,1,0,0,0,0,0
22018,5,0,0,0,0,0,1,0,0,0,0
22018,6,1,0,0,0,0,0,1,0,0,0
22138,1,0,1,0,0,0,0,0,0,0,0
22138,2,0,0,1,0,0,0,0,0,0,0
22318,1,0,1,0,0,0,0,0,0,0,0
22318,2,0,0,1,0,0,0,0,0,0,0
22318,3,0,0,0,1,0,0,0,0,0,0
22318,4,0,0,0,0,1,0,0,0,0,0
22318,5,0,0,0,0,0,1,0,0,0,0
22418,1,0,1,0,0,0,0,0,0,0,0
22418,2,0,0,1,0,0,0,0,0,0,0
22418,3,0,0,0,1,0,0,0,0,0,0
22418,4,0,0,0,0,1,0,0,0,0,0
22518,1,0,1,0,0,0,0,0,0,0,0
22518,2,0,0,1,0,0,0,0,0,0,0
22518,3,0,0,0,1,0,0,0,0,0,0
22518,4,0,0,0,0,1,0,0,0,0,0
22518,5,0,0,0,0,0,1,0,0,0,0
22518,6,0,0,0,0,0,0,1,0,0,0
22718,1,0,1,0,0,0,0,0,0,0,0
22718,2,0,0,1,0,0,0,0,0,0,0
22718,3,0,0,0,1,0,0,0,0,0,0
22718,4,0,0,0,0,1,0,0,0,0,0
22718,5,0,0,0,0,0,1,0,0,0,0
22918,1,0,1,0,0,0,0,0,0,0,0
22918,2,0,0,1,0,0,0,0,0,0,0
22918,3,0,0,0,1,0,0,0,0,0,0
22918,4,0,0,0,0,1,0,0,0,0,0
22918,5,1,0,0,0,0,1,0,0,0,0
22919,1,0,1,0,0,0,0,0,0,0,0
22919,2,0,0,1,0,0,0,0,0,0,0
22919,3,0,0,0,1,0,0,0,0,0,0
22919,4,0,0,0,0,1,0,0,0,0,0
22919,5,1,0,0,0,0,1,0,0,0,0
23019,1,0,1,0,0,0,0,0,0,0,0
23019,2,0,0,1,0,0,0,0,0,0,0
23019,3,0,0,0,1,0,0,0,0,0,0
23019,4,0,0,0,0,1,0,0,0,0,0
23019,5,0,0,0,0,0,1,0,0,0,0
23019,6,1,0,0,0,0,0,1,0,0,0
23119,1,0,1,0,0,0,0,0,0,0,0
23119,2,0,0,1,0,0,0,0,0,0,0
23119,3,1,0,0,1,0,0,0,0,0,0
23219,1,0,1,0,0,0,0,0,0,0,0
23219,2,0,0,1,0,0,0,0,0,0,0
23219,3,0,0,0,1,0,0,0,0,0,0
23219,4,0,0,0,0,1,0,0,0,0,0
23219,5,0,0,0,0,0,1,0,0,0,0
23429,1,0,1,0,0,0,0,0,0,0,0
23429,2,0,0,1,0,0,0,0,0,0,0
23519,1,0,1,0,0,0,0,0,0,0,0
23519,2,0,0,1,0,0,0,0,0,0,0
23519,3,0,0,0,1,0,0,0,0,0,0
23519,4,0,0,0,0,1,0,0,0,0,0
23519,5,0,0,0,0,0,1,0,0,0,0
23519,6,0,0,0,0,0,0,1,0,0,0
23619,1,0,1,0,0,0,0,0,0,0,0
23619,2,0,0,1,0,0,0,0,0,0,0
23619,3,0,0,0,1,0,0,0,0,0,0
23619,4,0,0,0,0,1,0,0,0,0,0
23619,5,0,0,0,0,0,1,0,0,0,0
23619,6,0,0,0,0,0,0,1,0,0,0
23619,7,1,0,0,0,0,0,0,1,0,0
23719,1,0,1,0,0,0,0,0,0,0,0
23719,2,0,0,1,0,0,0,0,0,0,0
23719,3,1,0,0,1,0,0,0,0,0,0
23819,1,0,1,0,0,0,0,0,0,0,0
23819,2,0,0,1,0,0,0,0,0,0,0
23819,3,0,0,0,1,0,0,0,0,0,0
23819,4,0,0,0,0,1,0,0,0,0,0
23819,5,0,0,0,0,0,1,0,0,0,0
23919,1,0,1,0,0,0,0,0,0,0,0
23919,2,0,0,1,0,0,0,0,0,0,0
23919,3,0,0,0,1,0,0,0,0,0,0
23919,4,0,0,0,0,1,0,0,0,0,0
23919,5,1,0,0,0,0,1,0,0,0,0
24119,1,0,1,0,0,0,0,0,0,0,0
24119,2,0,0,1,0,0,0,0,0,0,0
24119,3,0,0,0,1,0,0,0,0,0,0
24119,4,1,0,0,0,1,0,0,0,0,0
24319,1,0,1,0,0,0,0,0,0,0,0
24319,2,0,0,1,0,0,0,0,0,0,0
24319,3,0,0,0,1,0,0,0,0,0,0
24319,4,0,0,0,0,1,0,0,0,0,0
24319,5,0,0,0,0,0,1,0,0,0,0
24319,6,0,0,0,0,0,0,1,0,0,0
24419,1,0,1,0,0,0,0,0,0,0,0
24419,2,0,0,1,0,0,0,0,0,0,0
24419,3,0,0,0,1,0,0,0,0,0,0
24419,4,0,0,0,0,1,0,0,0,0,0
24419,5,0,0,0,0,0,1,0,0,0,0
24519,1,0,1,0,0,0,0,0,0,0,0
24519,2,0,0,1,0,0,0,0,0,0,0
24519,3,0,0,0,1,0,0,0,0,0,0
24519,4,0,0,0,0,1,0,0,0,0,0
24519,5,0,0,0,0,0,1,0,0,0,0
24819,1,0,1,0,0,0,0,0,0,0,0
24819,2,0,0,1,0,0,0,0,0,0,0
24819,3,0,0,0,1,0,0,0,0,0,0
24819,4,0,0,0,0,1,0,0,0,0,0
24819,5,0,0,0,0,0,1,0,0,0,0
24919,1,0,1,0,0,0,0,0,0,0,0
24919,2,0,0,1,0,0,0,0,0,0,0
24919,3,0,0,0,1,0,0,0,0,0,0
24919,4,0,0,0,0,1,0,0,0,0,0
25119,1,0,1,0,0,0,0,0,0,0,0
25119,2,0,0,1,0,0,0,0,0,0,0
25119,3,0,0,0,1,0,0,0,0,0,0
25219,1,0,1,0,0,0,0,0,0,0,0
25219,2,0,0,1,0,0,0,0,0,0,0
25219,3,0,0,0,1,0,0,0,0,0,0
25219,4,0,0,0,0,1,0,0,0,0,0
25419,1,0,1,0,0,0,0,0,0,0,0
25419,2,0,0,1,0,0,0,0,0,0,0
25419,3,0,0,0,1,0,0,0,0,0,0
25419,4,0,0,0,0,1,0,0,0,0,0
25419,5,1,0,0,0,0,1,0,0,0,0
25519,1,0,1,0,0,0,0,0,0,0,0
25519,2,0,0,1,0,0,0,0,0,0,0
25519,3,0,0,0,1,0,0,0,0,0,0
25619,1,0,1,0,0,0,0,0,0,0,0
25619,2,0,0,1,0,0,0,0,0,0,0
25619,3,0,0,0,1,0,0,0,0,0,0
25619,4,0,0,0,0,1,0,0,0,0,0
25619,5,1,0,0,0,0,1,0,0,0,0
25810,1,0,1,0,0,0,0,0,0,0,0
25810,2,0,0,1,0,0,0,0,0,0,0
25910,1,0,1,0,0,0,0,0,0,0,0
25910,2,0,0,1,0,0,0,0,0,0,0
25910,3,0,0,0,1,0,0,0,0,0,0
25910,4,0,0,0,0,1,0,0,0,0,0
25910,5,1,0,0,0,0,1,0,0,0,0
26010,1,0,1,0,0,0,0,0,0,0,0
26010,2,0,0,1,0,0,0,0,0,0,0
26110,1,0,1,0,0,0,0,0,0,0,0
26110,2,0,0,1,0,0,0,0,0,0,0
26110,3,0,0,0,1,0,0,0,0,0,0
26110,4,0,0,0,0,1,0,0,0,0,0
26110,5,0,0,0,0,0,1,0,0,0,0
26110,6,1,0,0,0,0,0,1,0,0,0
26610,1,0,1,0,0,0,0,0,0,0,0
26610,2,0,0,1,0,0,0,0,0,0,0
26610,3,0,0,0,1,0,0,0,0,0,0
26610,4,0,0,0,0,1,0,0,0,0,0
26610,5,0,0,0,0,0,1,0,0,0,0
26610,6,0,0,0,0,0,0,1,0,0,0
26610,7,1,0,0,0,0,0,0,1,0,0
26910,1,0,1,0,0,0,0,0,0,0,0
26910,2,0,0,1,0,0,0,0,0,0,0
26910,3,0,0,0,1,0,0,0,0,0,0
26910,4,0,0,0,0,1,0,0,0,0,0
26910,5,0,0,0,0,0,1,0,0,0,0
26910,6,1,0,0,0,0,0,1,0,0,0
27210,1,0,1,0,0,0,0,0,0,0,0
27210,2,0,0,1,0,0,0,0,0,0,0
27210,3,0,0,0,1,0,0,0,0,0,0
27210,4,0,0,0,0,1,0,0,0,0,0
27210,5,0,0,0,0,0,1,0,0,0,0
27210,6,0,0,0,0,0,0,1,0,0,0
27210,7,0,0,0,0,0,0,0,1,0,0
27210,8,0,0,0,0,0,0,0,0,1,0
27210,9,0,0,0,0,0,0,0,0,0,1
27310,1,0,1,0,0,0,0,0,0,0,0
27310,2,0,0,1,0,0,0,0,0,0,0
27310,3,0,0,0,1,0,0,0,0,0,0
27310,4,0,0,0,0,1,0,0,0,0,0
27310,5,0,0,0,0,0,1,0,0,0,0
27310,6,0,0,0,0,0,0,1,0,0,0
27310,7,1,0,0,0,0,0,0,1,0,0
27410,1,0,1,0,0,0,0,0,0,0,0
27410,2,0,0,1,0,0,0,0,0,0,0
27410,3,0,0,0,1,0,0,0,0,0,0
27510,1,0,1,0,0,0,0,0,0,0,0
27510,2,0,0,1,0,0,0,0,0,0,0
27510,3,0,0,0,1,0,0,0,0,0,0
27510,4,0,0,0,0,1,0,0,0,0,0
27510,5,0,0,0,0,0,1,0,0,0,0
27510,6,0,0,0,0,0,0,1,0,0,0
27510,7,1,0,0,0,0,0,0,1,0,0
27810,1,0,1,0,0,0,0,0,0,0,0
27810,2,0,0,1,0,0,0,0,0,0,0
27810,3,0,0,0,1,0,0,0,0,0,0
27810,4,0,0,0,0,1,0,0,0,0,0
27810,5,0,0,0,0,0,1,0,0,0,0
27810,6,1,0,0,0,0,0,1,0,0,0
28010,1,0,1,0,0,0,0,0,0,0,0
28010,2,0,0,1,0,0,0,0,0,0,0
28010,3,0,0,0,1,0,0,0,0,0,0
28010,4,0,0,0,0,1,0,0,0,0,0
28010,5,0,0,0,0,0,1,0,0,0,0
28010,6,1,0,0,0,0,0,1,0,0,0
28310,1,0,1,0,0,0,0,0,0,0,0
28310,2,0,0,1,0,0,0,0,0,0,0
28310,3,0,0,0,1,0,0,0,0,0,0
28310,4,0,0,0,0,1,0,0,0,0,0
28310,5,0,0,0,0,0,1,0,0,0,0
28310,6,0,0,0,0,0,0,1,0,0,0
28310,7,0,0,0,0,0,0,0,1,0,0
28310,8,0,0,0,0,0,0,0,0,1,0
28310,9,0,0,0,0,0,0,0,0,0,1
28410,1,0,1,0,0,0,0,0,0,0,0
28410,2,0,0,1,0,0,0,0,0,0,0
28410,3,0,0,0,1,0,0,0,0,0,0
28410,4,0,0,0,0,1,0,0,0,0,0
28410,5,0,0,0,0,0,1,0,0,0,0
28410,6,0,0,0,0,0,0,1,0,0,0
28410,7,1,0,0,0,0,0,0,1,0,0
28520,1,0,1,0,0,0,0,0,0,0,0
28520,2,0,0,1,0,0,0,0,0,0,0
28520,3,0,0,0,1,0,0,0,0,0,0
28520,4,0,0,0,0,1,0,0,0,0,0
28520,5,0,0,0,0,0,1,0,0,0,0
28520,6,1,0,0,0,0,0,1,0,0,0
28710,1,0,1,0,0,0,0,0,0,0,0
28710,2,0,0,1,0,0,0,0,0,0,0
28710,3,0,0,0,1,0,0,0,0,0,0
28710,4,0,0,0,0,1,0,0,0,0,0
28710,5,1,0,0,0,0,1,0,0,0,0
29210,1,0,1,0,0,0,0,0,0,0,0
29210,2,0,0,1,0,0,0,0,0,0,0
29210,3,0,0,0,1,0,0,0,0,0,0
29210,4,0,0,0,0,1,0,0,0,0,0
